t,i,q,dq,q_des,dq_des
4.891057,0,0.177753,-0.972534,0.100108,0.000000
4.893059,0,0.175836,-0.967956,0.098329,0.000000
4.895057,0,0.173918,-0.951476,0.096549,0.000000
4.897058,0,0.172001,-0.942321,0.094763,0.000000
4.899057,0,0.170083,-1.021515,0.092974,0.000000
4.901058,0,0.168166,-0.940032,0.091181,0.000000
4.903058,0,0.166248,-1.026551,0.089385,0.000000
4.905058,0,0.163947,-0.993133,0.087585,0.000000
4.907057,0,0.162030,-0.934081,0.085782,0.000000
4.909064,0,0.160112,-1.037080,0.083969,0.000000
4.911057,0,0.158195,-0.937285,0.082165,0.000000
4.913058,0,0.156277,-0.995880,0.080351,0.000000
4.915057,0,0.153976,-1.010529,0.078535,0.000000
4.917057,0,0.152059,-1.039369,0.076715,0.000000
4.919057,0,0.149758,-1.087892,0.074892,0.000000
4.921057,0,0.147840,-1.078278,0.073066,0.000000
4.923057,0,0.145921,-1.038453,0.071238,0.000000
4.925057,0,0.144004,-0.972992,0.069406,0.000000
4.927057,0,0.141703,-1.010529,0.067572,0.000000
4.929057,0,0.139785,-0.991302,0.065735,0.000000
4.931057,0,0.137868,-1.038453,0.063895,0.000000
4.933058,0,0.135567,-1.058137,0.062052,0.000000
4.935058,0,0.133650,-0.961089,0.060208,0.000000
4.937058,0,0.131732,-1.013733,0.058360,0.000000
4.939057,0,0.129815,-1.016022,0.056512,0.000000
4.941058,0,0.127897,-1.008698,0.054660,0.000000
4.943058,0,0.125596,-1.051270,0.052806,0.000000
4.945057,0,0.123679,-1.012360,0.050951,0.000000
4.947061,0,0.121378,-1.044404,0.049089,0.000000
4.949058,0,0.119460,-1.018768,0.047232,0.000000
4.951057,0,0.117543,-1.026093,0.045371,0.000000
4.953057,0,0.115242,-0.974365,0.043507,0.000000
4.955057,0,0.113324,-1.021057,0.041642,0.000000
4.957057,0,0.111407,-0.992676,0.039775,0.000000
4.959057,0,0.109106,-1.048982,0.037906,0.000000
4.961058,0,0.107188,-1.000000,0.036035,0.000000
4.963057,0,0.105271,-1.039826,0.034165,0.000000
4.965057,0,0.102203,-1.005035,0.032292,0.000000
4.967057,0,0.101052,-1.043946,0.030417,0.000000
4.969057,0,0.099135,-0.932250,0.028542,0.000000
4.971058,0,0.097218,-0.981689,0.026664,0.000000
4.973059,0,0.094917,-0.984436,0.024786,0.000000
4.975058,0,0.092999,-0.997711,0.022908,0.000000
4.977058,0,0.091082,-0.999084,0.021028,0.000000
4.979057,0,0.089164,-0.982605,0.019149,0.000000
4.981057,0,0.087247,-0.972076,0.017267,0.000000
4.983057,0,0.084946,-1.054932,0.015385,0.000000
4.985058,0,0.083028,-1.011444,0.013502,0.000000
4.987057,0,0.080727,-1.035706,0.011620,0.000000
4.989057,0,0.078810,-0.974365,0.009736,0.000000
4.991057,0,0.076892,-0.988556,0.007852,0.000000
4.993058,0,0.074975,-1.051270,0.005967,0.000000
4.995057,0,0.073057,-1.045777,0.004083,0.000000
4.997051,0,0.071140,-1.026551,0.002204,0.000000
4.999057,0,0.069222,-0.982147,0.000313,0.000000
5.001058,0,0.067305,-0.988098,-0.001572,0.000000
5.003057,0,0.065004,-1.032044,-0.003456,0.000000
5.005057,0,0.063086,-0.991760,-0.005341,0.000000
5.007057,0,0.061169,-0.979858,-0.007226,0.000000
5.009061,0,0.059252,-0.978943,-0.009114,0.000000
5.011057,0,0.057334,-1.036622,-0.010994,0.000000
5.013058,0,0.055417,-0.927672,-0.012878,0.000000
5.015058,0,0.053499,-0.976654,-0.014761,0.000000
5.017054,0,0.051582,-0.960174,-0.016640,0.000000
5.019057,0,0.049664,-0.969330,-0.018526,0.000000
5.021054,0,0.047362,-0.977570,-0.020404,0.000000
5.023057,0,0.045828,-0.977570,-0.022287,0.000000
5.025055,0,0.043910,-0.942321,-0.024165,0.000000
5.027057,0,0.041609,-1.006866,-0.026045,0.000000
5.029056,0,0.039692,-0.953765,-0.027922,0.000000
5.031057,0,0.037774,-0.989014,-0.029799,0.000000
5.033056,0,0.036240,-0.904783,-0.031674,0.000000
5.035056,0,0.034323,-0.894713,-0.033548,0.000000
5.037058,0,0.032405,-1.005951,-0.035423,0.000000
5.039057,0,0.030488,-0.996338,-0.037294,0.000000
5.041057,0,0.028570,-0.996338,-0.039163,0.000000
5.043057,0,0.026653,-0.864958,-0.041032,0.000000
5.045057,0,0.024735,-1.013275,-0.042899,0.000000
5.047058,0,0.022818,-0.921264,-0.044765,0.000000
5.049058,0,0.020900,-0.979858,-0.046629,0.000000
5.051057,0,0.018983,-0.908904,-0.048490,0.000000
5.053057,0,0.017066,-1.016022,-0.050349,0.000000
5.055058,0,0.015148,-0.924010,-0.052207,0.000000
5.057057,0,0.013231,-0.968872,-0.054063,0.000000
5.059058,0,0.011313,-0.913024,-0.055917,0.000000
5.061058,0,0.009779,-0.985352,-0.057769,0.000000
5.063057,0,0.007478,-0.932708,-0.059618,0.000000
5.065060,0,0.005944,-0.924010,-0.061467,0.000000
5.067057,0,0.004027,-0.940032,-0.063309,0.000000
5.069057,0,0.002109,-0.952849,-0.065151,0.000000
5.071057,0,0.000192,-1.004578,-0.066990,0.000000
5.073057,0,-0.001726,-1.002747,-0.068827,0.000000
5.075057,0,-0.003643,-0.905699,-0.070661,0.000000
5.077057,0,-0.005177,-0.907072,-0.072492,0.000000
5.079057,0,-0.007478,-0.906157,-0.074321,0.000000
5.081057,0,-0.009012,-0.856260,-0.076147,0.000000
5.083058,0,-0.010930,-0.987640,-0.077970,0.000000
5.085058,0,-0.012847,-0.940948,-0.079790,0.000000
5.087057,0,-0.014765,-0.973450,-0.081606,0.000000
5.089057,0,-0.016682,-0.971619,-0.083419,0.000000
5.091057,0,-0.018600,-0.929503,-0.085229,0.000000
5.093057,0,-0.020133,-0.865416,-0.087036,0.000000
5.095057,0,-0.022051,-0.957427,-0.088839,0.000000
5.097057,0,-0.023968,-0.969788,-0.090639,0.000000
5.099058,0,-0.025887,-0.865873,-0.092435,0.000000
5.101057,0,-0.027804,-0.898375,-0.094227,0.000000
5.103057,0,-0.029722,-0.895170,-0.096017,0.000000
5.105058,0,-0.031256,-0.961089,-0.097802,0.000000
5.107058,0,-0.033173,-0.907072,-0.099583,0.000000
5.109057,0,-0.035091,-0.857176,-0.101360,0.000000
5.111060,0,-0.036625,-0.881437,-0.103136,0.000000
5.113058,0,-0.038542,-0.887846,-0.104903,0.000000
5.115057,0,-0.040459,-0.867247,-0.106668,0.000000
5.117057,0,-0.042377,-0.893339,-0.108429,0.000000
5.119057,0,-0.044294,-0.981232,-0.110186,0.000000
5.121058,0,-0.046212,-0.961089,-0.111939,0.000000
5.123056,0,-0.047746,-0.889677,-0.113686,0.000000
5.125058,0,-0.049663,-0.930877,-0.115431,0.000000
5.127059,0,-0.051581,-0.943236,-0.117170,0.000000
5.129057,0,-0.053115,-0.937285,-0.118904,0.000000
5.131058,0,-0.055032,-0.892881,-0.120634,0.000000
5.133058,0,-0.056950,-0.856260,-0.122359,0.000000
5.135056,0,-0.058484,-0.942779,-0.124078,0.000000
5.137057,0,-0.060401,-0.873655,-0.125794,0.000000
5.139057,0,-0.061935,-0.896086,-0.127504,0.000000
5.141057,0,-0.063853,-0.926757,-0.129210,0.000000
5.143057,0,-0.065770,-0.838864,-0.130910,0.000000
5.145057,0,-0.067688,-0.981232,-0.132605,0.000000
5.147058,0,-0.069222,-0.876860,-0.134296,0.000000
5.149058,0,-0.071139,-0.983520,-0.135981,0.000000
5.151057,0,-0.072673,-0.897459,-0.137659,0.000000
5.153057,0,-0.074591,-0.911651,-0.139333,0.000000
5.155057,0,-0.076509,-0.840696,-0.141002,0.000000
5.157058,0,-0.078426,-0.908904,-0.142666,0.000000
5.159056,0,-0.079960,-0.891050,-0.144321,0.000000
5.161057,0,-0.081878,-0.865416,-0.145974,0.000000
5.163057,0,-0.083412,-0.871367,-0.147620,0.000000
5.165058,0,-0.085329,-0.834287,-0.149260,0.000000
5.167058,0,-0.086863,-0.857176,-0.150894,0.000000
5.169057,0,-0.088781,-0.814603,-0.152522,0.000000
5.171058,0,-0.090698,-0.926299,-0.154145,0.000000
5.173058,0,-0.092232,-0.901121,-0.155761,0.000000
5.175057,0,-0.094150,-0.853972,-0.157371,0.000000
5.177057,0,-0.095684,-0.833371,-0.158974,0.000000
5.179057,0,-0.097601,-0.869993,-0.160572,0.000000
5.181057,0,-0.099135,-0.869536,-0.162164,0.000000
5.183057,0,-0.101052,-0.798123,-0.163749,0.000000
5.185057,0,-0.102586,-0.914397,-0.165327,0.000000
5.187057,0,-0.104504,-0.912566,-0.166899,0.000000
5.189057,0,-0.106038,-0.897001,-0.168465,0.000000
5.191057,0,-0.107955,-0.878691,-0.170023,0.000000
5.193057,0,-0.109489,-0.918975,-0.171575,0.000000
5.195058,0,-0.111407,-0.820554,-0.173121,0.000000
5.197058,0,-0.113324,-0.938201,-0.174660,0.000000
5.199058,0,-0.114858,-0.841153,-0.176191,0.000000
5.201058,0,-0.116776,-0.918517,-0.177716,0.000000
5.203057,0,-0.118310,-0.885557,-0.179234,0.000000
5.205059,0,-0.119844,-0.821469,-0.180745,0.000000
5.207057,0,-0.121761,-0.793546,-0.182248,0.000000
5.209057,0,-0.123296,-0.749600,-0.183745,0.000000
5.211058,0,-0.125213,-0.883268,-0.185234,0.000000
5.213057,0,-0.126747,-0.847562,-0.186715,0.000000
5.215057,0,-0.128281,-0.854887,-0.188190,0.000000
5.217057,0,-0.130199,-0.830625,-0.189657,0.000000
5.219057,0,-0.131733,-0.747311,-0.191117,0.000000
5.221057,0,-0.133650,-0.853056,-0.192569,0.000000
5.223057,0,-0.135184,-0.804990,-0.194014,0.000000
5.225057,0,-0.136718,-0.837949,-0.195450,0.000000
5.227057,0,-0.138636,-0.832914,-0.196879,0.000000
5.229057,0,-0.140170,-0.876402,-0.198301,0.000000
5.231058,0,-0.141704,-0.860380,-0.199715,0.000000
5.233057,0,-0.143621,-0.881437,-0.201121,0.000000
5.235058,0,-0.145155,-0.868620,-0.202520,0.000000
5.237058,0,-0.146689,-0.794919,-0.203909,0.000000
5.239058,0,-0.148607,-0.860838,-0.205291,0.000000
5.241057,0,-0.150141,-0.801786,-0.206664,0.000000
5.243057,0,-0.151675,-0.750973,-0.208030,0.000000
5.245058,0,-0.153209,-0.795835,-0.209388,0.000000
5.247057,0,-0.155126,-0.804990,-0.210737,0.000000
5.249057,0,-0.156660,-0.842069,-0.212078,0.000000
5.251057,0,-0.158194,-0.780728,-0.213410,0.000000
5.253057,0,-0.159728,-0.723964,-0.214735,0.000000
5.255057,0,-0.161262,-0.802243,-0.216051,0.000000
5.257057,0,-0.162796,-0.730373,-0.217358,0.000000
5.259058,0,-0.164713,-0.878233,-0.218657,0.000000
5.261058,0,-0.166247,-0.811399,-0.219947,0.000000
5.263057,0,-0.167781,-0.836576,-0.221228,0.000000
5.265057,0,-0.169315,-0.791715,-0.222501,0.000000
5.267057,0,-0.170849,-0.769283,-0.223765,0.000000
5.269056,0,-0.172384,-0.756466,-0.225019,0.000000
5.271058,0,-0.173918,-0.846646,-0.226267,0.000000
5.273056,0,-0.175452,-0.785763,-0.227503,0.000000
5.275057,0,-0.176986,-0.840238,-0.228732,0.000000
5.277055,0,-0.178520,-0.754635,-0.229950,0.000000
5.279058,0,-0.180054,-0.750057,-0.231162,0.000000
5.281056,0,-0.181588,-0.765621,-0.232363,0.000000
5.283058,0,-0.183122,-0.738613,-0.233555,0.000000
5.285057,0,-0.184656,-0.718013,-0.234738,0.000000
5.287057,0,-0.186190,-0.745480,-0.235912,0.000000
5.289057,0,-0.187724,-0.716182,-0.237076,0.000000
5.291057,0,-0.188874,-0.767452,-0.238231,0.000000
5.293058,0,-0.190408,-0.738613,-0.239377,0.000000
5.295057,0,-0.191942,-0.699245,-0.240513,0.000000
5.297057,0,-0.193476,-0.754635,-0.241640,0.000000
5.299057,0,-0.194627,-0.658503,-0.242757,0.000000
5.301059,0,-0.196161,-0.739987,-0.243866,0.000000
5.303057,0,-0.197695,-0.687343,-0.244963,0.000000
5.305057,0,-0.198845,-0.705653,-0.246051,0.000000
5.307059,0,-0.200379,-0.711604,-0.247131,0.000000
5.309056,0,-0.201913,-0.716182,-0.248198,0.000000
5.311058,0,-0.203064,-0.706569,-0.249258,0.000000
5.313056,0,-0.204598,-0.677730,-0.250307,0.000000
5.315057,0,-0.206132,-0.722133,-0.251347,0.000000
5.317056,0,-0.207666,-0.704280,-0.252376,0.000000
5.319054,0,-0.208816,-0.705653,-0.253395,0.000000
5.321055,0,-0.210350,-0.715266,-0.254405,0.000000
5.323057,0,-0.211501,-0.647059,-0.255406,0.000000
5.325056,0,-0.213035,-0.645685,-0.256395,0.000000
5.327057,0,-0.214185,-0.666285,-0.257375,0.000000
5.329056,0,-0.215719,-0.644312,-0.258344,0.000000
5.331057,0,-0.216870,-0.612268,-0.259304,0.000000
5.333056,0,-0.218404,-0.653467,-0.260252,0.000000
5.335057,0,-0.219554,-0.610437,-0.261191,0.000000
5.337057,0,-0.220704,-0.610437,-0.262120,0.000000
5.339057,0,-0.221856,-0.642481,-0.263038,0.000000
5.341056,0,-0.223390,-0.563745,-0.263945,0.000000
5.343058,0,-0.224540,-0.620508,-0.264843,0.000000
5.345057,0,-0.225691,-0.703822,-0.265730,0.000000
5.347057,0,-0.226841,-0.607690,-0.266607,0.000000
5.349057,0,-0.227992,-0.571985,-0.267473,0.000000
5.351058,0,-0.229142,-0.578851,-0.268328,0.000000
5.353057,0,-0.230293,-0.559167,-0.269173,0.000000
5.355057,0,-0.231443,-0.563745,-0.270007,0.000000
5.357058,0,-0.232594,-0.569238,-0.270831,0.000000
5.359057,0,-0.234128,-0.551842,-0.271644,0.000000
5.361057,0,-0.234895,-0.536278,-0.272446,0.000000
5.363058,0,-0.236045,-0.514306,-0.273238,0.000000
5.365057,0,-0.237196,-0.568780,-0.274019,0.000000
5.367057,0,-0.238730,-0.654841,-0.274788,0.000000
5.369058,0,-0.239496,-0.517510,-0.275548,0.000000
5.371057,0,-0.240647,-0.567407,-0.276296,0.000000
5.373057,0,-0.241797,-0.588464,-0.277033,0.000000
5.375057,0,-0.242948,-0.585260,-0.277760,0.000000
5.377057,0,-0.244098,-0.600366,-0.278475,0.000000
5.379057,0,-0.244865,-0.546349,-0.279180,0.000000
5.381057,0,-0.246016,-0.480888,-0.279873,0.000000
5.383058,0,-0.247166,-0.569696,-0.280556,0.000000
5.385057,0,-0.248317,-0.531243,-0.281228,0.000000
5.387058,0,-0.249084,-0.463493,-0.281888,0.000000
5.389057,0,-0.250234,-0.508812,-0.282537,0.000000
5.391057,0,-0.251385,-0.447471,-0.283175,0.000000
5.393057,0,-0.251768,-0.398032,-0.283803,0.000000
5.395057,0,-0.252919,-0.407645,-0.284418,0.000000
5.397057,0,-0.253686,-0.397574,-0.285023,0.000000
5.399057,0,-0.254453,-0.418631,-0.285616,0.000000
5.401057,0,-0.255603,-0.429617,-0.286199,0.000000
5.403057,0,-0.256370,-0.432822,-0.286769,0.000000
5.405057,0,-0.257137,-0.384757,-0.287329,0.000000
5.407057,0,-0.257904,-0.388876,-0.287877,0.000000
5.409057,0,-0.258671,-0.391165,-0.288414,0.000000
5.411057,0,-0.259438,-0.387961,-0.288940,0.000000
5.413057,0,-0.260205,-0.371481,-0.289454,0.000000
5.415057,0,-0.260972,-0.335317,-0.289957,0.000000
5.417058,0,-0.261356,-0.355001,-0.290448,0.000000
5.419058,0,-0.262123,-0.364156,-0.290928,0.000000
5.421057,0,-0.262890,-0.325704,-0.291396,0.000000
5.423058,0,-0.263657,-0.381095,-0.291853,0.000000
5.425057,0,-0.264424,-0.364614,-0.292299,0.000000
5.427058,0,-0.265191,-0.361410,-0.292733,0.000000
5.429065,0,-0.265574,-0.325704,-0.293157,0.000000
5.431057,0,-0.266341,-0.358663,-0.293566,0.000000
5.433057,0,-0.267108,-0.375143,-0.293965,0.000000
5.435057,0,-0.267875,-0.313344,-0.294353,0.000000
5.437057,0,-0.268259,-0.338522,-0.294729,0.000000
5.439057,0,-0.269026,-0.301442,-0.295094,0.000000
5.441058,0,-0.269793,-0.412222,-0.295447,0.000000
5.443057,0,-0.270560,-0.364614,-0.295788,0.000000
5.445057,0,-0.271327,-0.390708,-0.296117,0.000000
5.447057,0,-0.272094,-0.370107,-0.296435,0.000000
5.449057,0,-0.272478,-0.316090,-0.296741,0.000000
5.451062,0,-0.273245,-0.355917,-0.297037,0.000000
5.453057,0,-0.274012,-0.351797,-0.297319,0.000000
5.455061,0,-0.274779,-0.333944,-0.297590,0.000000
5.457057,0,-0.275546,-0.345846,-0.297849,0.000000
5.459057,0,-0.275929,-0.343557,-0.298097,0.000000
5.461057,0,-0.276696,-0.333944,-0.298333,0.000000
5.463058,0,-0.277463,-0.300984,-0.298557,0.000000
5.465057,0,-0.277847,-0.323873,-0.298769,0.000000
5.467065,0,-0.278614,-0.284047,-0.298971,0.000000
5.469057,0,-0.278997,-0.294118,-0.299159,0.000000
5.471057,0,-0.279764,-0.286336,-0.299336,0.000000
5.473057,0,-0.280531,-0.262531,-0.299501,0.000000
5.475058,0,-0.280915,-0.248798,-0.299655,0.000000
5.477057,0,-0.281298,-0.245594,-0.299796,0.000000
5.479057,0,-0.282065,-0.247425,-0.299926,0.000000
5.481057,0,-0.282065,-0.231403,-0.300044,0.000000
5.483057,0,-0.282832,-0.149463,-0.300150,0.000000
5.485058,0,-0.283216,-0.214008,-0.300245,0.000000
5.487056,0,-0.283599,-0.205311,-0.300327,0.000000
5.489058,0,-0.283599,-0.222248,-0.300398,0.000000
5.491058,0,-0.283983,-0.217670,-0.300457,0.000000
5.493058,0,-0.284366,-0.108721,-0.300504,0.000000
5.495058,0,-0.284750,-0.144884,-0.300539,0.000000
5.497057,0,-0.284750,-0.098650,-0.300562,0.000000
5.499055,0,-0.285133,-0.121080,-0.300574,0.000000
5.501057,0,-0.285133,-0.074387,-0.300574,0.000000
5.503057,0,-0.285517,-0.122911,-0.300561,0.000000
5.505055,0,-0.285517,-0.074387,-0.300537,0.000000
5.507058,0,-0.285900,-0.104601,-0.300502,0.000000
5.509057,0,-0.285900,-0.058824,-0.300454,0.000000
5.511057,0,-0.285900,-0.073930,-0.300394,0.000000
5.513058,0,-0.285900,-0.005264,-0.300323,0.000000
5.515056,0,-0.285900,0.016251,-0.300240,0.000000
5.517055,0,-0.285900,-0.021744,-0.300145,0.000000
5.519057,0,-0.285900,-0.003891,-0.300038,0.000000
5.521054,0,-0.285900,-0.008926,-0.299919,0.000000
5.523057,0,-0.285517,-0.007095,-0.299789,0.000000
5.525057,0,-0.285900,0.019455,-0.299646,0.000000
5.527057,0,-0.285517,0.005722,-0.299492,0.000000
5.529055,0,-0.285900,-0.021286,-0.299326,0.000000
5.531057,0,-0.285900,-0.034562,-0.299148,0.000000
5.533056,0,-0.285517,-0.018539,-0.298959,0.000000
5.535058,0,-0.285517,0.103685,-0.298758,0.000000
5.537058,0,-0.285517,-0.077134,-0.298544,0.000000
5.539058,0,-0.285517,-0.039597,-0.298320,0.000000
5.541057,0,-0.285517,-0.008011,-0.298083,0.000000
5.543057,0,-0.285517,0.002975,-0.297835,0.000000
5.545056,0,-0.285517,0.001602,-0.297575,0.000000
5.547057,0,-0.285517,0.018539,-0.297303,0.000000
5.549057,0,-0.285517,-0.001144,-0.297019,0.000000
5.551057,0,-0.285517,-0.036393,-0.296724,0.000000
5.553058,0,-0.285517,0.024490,-0.296417,0.000000
5.555057,0,-0.285517,-0.014877,-0.296099,0.000000
5.557057,0,-0.285517,0.005264,-0.295768,0.000000
5.559057,0,-0.285517,0.026321,-0.295427,0.000000
5.561057,0,-0.285517,0.032730,-0.295073,0.000000
5.563058,0,-0.285517,-0.033189,-0.294708,0.000000
5.565058,0,-0.285517,0.009842,-0.294331,0.000000
5.567056,0,-0.285517,0.002060,-0.293943,0.000000
5.569057,0,-0.285517,-0.031815,-0.293543,0.000000
5.571057,0,-0.285517,-0.000229,-0.293131,0.000000
5.573058,0,-0.285517,-0.029984,-0.292708,0.000000
5.575058,0,-0.285133,0.029068,-0.292274,0.000000
5.577057,0,-0.285133,0.020370,-0.291827,0.000000
5.579058,0,-0.285133,-0.062486,-0.291370,0.000000
5.581059,0,-0.285133,0.038223,-0.290900,0.000000
5.583057,0,-0.285133,0.045090,-0.290420,0.000000
5.585058,0,-0.285133,0.034561,-0.289928,0.000000
5.587057,0,-0.285133,0.010757,-0.289425,0.000000
5.589057,0,-0.285133,0.008011,-0.288910,0.000000
5.591056,0,-0.285133,-0.039140,-0.288384,0.000000
5.593057,0,-0.285133,0.032272,-0.287846,0.000000
5.595057,0,-0.285133,0.032730,-0.287297,0.000000
5.597057,0,-0.285133,0.057907,-0.286737,0.000000
5.599057,0,-0.285133,0.066606,-0.286166,0.000000
5.601058,0,-0.285133,0.008469,-0.285583,0.000000
5.603058,0,-0.284750,-0.015793,-0.284988,0.000000
5.605059,0,-0.284750,0.057449,-0.284383,0.000000
5.607066,0,-0.284750,0.040512,-0.283764,0.000000
5.609058,0,-0.284750,0.032272,-0.283139,0.000000
5.611057,0,-0.284750,0.076677,-0.282500,0.000000
5.613057,0,-0.284750,0.013504,-0.281851,0.000000
5.615057,0,-0.284750,-0.006638,-0.281189,0.000000
5.617055,0,-0.284366,0.040054,-0.280518,0.000000
5.619057,0,-0.284366,0.124285,-0.279834,0.000000
5.621055,0,-0.284366,0.046463,-0.279141,0.000000
5.623057,0,-0.284366,0.018539,-0.278435,0.000000
5.625055,0,-0.284366,-0.005722,-0.277719,0.000000
5.627057,0,-0.284366,-0.001602,-0.276991,0.000000
5.629056,0,-0.284366,0.008469,-0.276254,0.000000
5.631055,0,-0.283983,0.084459,-0.275505,0.000000
5.633058,0,-0.283983,0.004807,-0.274744,0.000000
5.635056,0,-0.283983,0.048294,-0.273975,0.000000
5.637056,0,-0.283983,0.092699,-0.273193,0.000000
5.639058,0,-0.283599,0.021744,-0.272400,0.000000
5.641056,0,-0.283599,0.004807,-0.271598,0.000000
5.643058,0,-0.283599,0.013046,-0.270784,0.000000
5.645058,0,-0.283216,0.038681,-0.269960,0.000000
5.647057,0,-0.283216,0.041885,-0.269125,0.000000
5.649057,0,-0.283216,0.084001,-0.268279,0.000000
5.651058,0,-0.282832,0.049667,-0.267423,0.000000
5.653057,0,-0.282832,0.032730,-0.266557,0.000000
5.655057,0,-0.282832,0.040512,-0.265680,0.000000
5.657057,0,-0.282832,0.053329,-0.264792,0.000000
5.659057,0,-0.282449,0.058824,-0.263894,0.000000
5.661057,0,-0.282449,0.018997,-0.262986,0.000000
5.663056,0,-0.282065,0.064775,-0.262067,0.000000
5.665057,0,-0.281682,0.163652,-0.261138,0.000000
5.667058,0,-0.281682,0.165026,-0.260199,0.000000
5.669061,0,-0.281682,0.092699,-0.259247,0.000000
5.671057,0,-0.281298,0.119707,-0.258289,0.000000
5.673057,0,-0.281298,0.083086,-0.257320,0.000000
5.675057,0,-0.280915,0.120623,-0.256339,0.000000
5.677057,0,-0.280531,0.113756,-0.255349,0.000000
5.679058,0,-0.280531,0.151293,-0.254348,0.000000
5.681065,0,-0.280148,0.138475,-0.253334,0.000000
5.683057,0,-0.280148,0.151750,-0.252318,0.000000
5.685057,0,-0.279764,0.148088,-0.251288,0.000000
5.687057,0,-0.279381,0.124742,-0.250248,0.000000
5.689108,0,-0.279381,0.150835,-0.249171,0.000000
5.691058,0,-0.278997,0.172350,-0.248138,0.000000
5.693058,0,-0.278614,0.149919,-0.247068,0.000000
5.695057,0,-0.278230,0.187000,-0.245989,0.000000
5.697057,0,-0.277847,0.160906,-0.244900,0.000000
5.699057,0,-0.277847,0.117876,-0.243802,0.000000
5.701057,0,-0.277463,0.127489,-0.242693,0.000000
5.703057,0,-0.277080,0.166857,-0.241576,0.000000
5.705057,0,-0.276696,0.206684,-0.240448,0.000000
5.707057,0,-0.276313,0.101396,-0.239311,0.000000
5.709058,0,-0.275929,0.162737,-0.238165,0.000000
5.711057,0,-0.275546,0.157701,-0.237010,0.000000
5.713058,0,-0.275162,0.167772,-0.235844,0.000000
5.715057,0,-0.274779,0.125658,-0.234671,0.000000
5.717060,0,-0.274395,0.225910,-0.233486,0.000000
5.719057,0,-0.274012,0.209888,-0.232295,0.000000
5.721057,0,-0.273628,0.196155,-0.231093,0.000000
5.723057,0,-0.273245,0.219959,-0.229882,0.000000
5.725057,0,-0.272478,0.291370,-0.228662,0.000000
5.727057,0,-0.272478,0.193866,-0.227433,0.000000
5.729057,0,-0.272094,0.246967,-0.226195,0.000000
5.731057,0,-0.271711,0.150835,-0.224949,0.000000
5.733057,0,-0.270944,0.276722,-0.223693,0.000000
5.735057,0,-0.270560,0.209430,-0.222428,0.000000
